49.0000,0.0000,1.0000,0.0000,2.0107,0.5102,1.1905,0.7651,0.0033,0.9332,0.8135,0.6376,0.2184,0.0078,0.6307,0.0302,0.0173,0.2721,0.0025
50.0000,3.0000,0.0000,0.0000,1.7091,0.4337,1.0119,3.6503,0.0028,0.9932,0.6915,0.5420,0.1856,0.0067,0.6361,0.0257,0.0147,0.2313,0.0021
51.0000,0.0000,2.0000,0.0000,1.8527,0.3686,0.8601,3.1028,0.0024,0.8442,0.5877,1.6607,0.1578,0.0057,0.6407,0.0218,0.0125,0.1966,0.0018
52.0000,0.0000,0.0000,0.0000,1.9748,0.3134,0.7311,2.6374,0.0020,0.9176,0.4996,1.4116,0.1341,0.0048,0.6446,0.0185,0.0107,0.1671,0.0015
53.0000,0.0000,0.0000,0.0000,2.0786,0.2663,0.6214,2.2418,0.0017,0.9799,0.4246,1.1999,0.1140,0.0041,0.6479,0.0158,0.0091,0.1421,0.0013
54.0000,0.0000,0.0000,0.0000,2.1668,0.2264,0.5282,1.9055,0.0015,1.0330,0.3609,1.0199,0.0969,0.0035,0.6507,0.0134,0.0077,0.1208,0.0011
55.0000,0.0000,0.0000,0.0000,2.2418,0.1924,0.4490,1.6197,0.0013,1.0780,0.3068,0.8669,0.0824,0.0030,0.6531,0.0114,0.0065,0.1026,0.0009
56.0000,0.0000,2.0000,0.0000,2.3055,0.1636,0.3816,1.3767,0.0011,0.9163,0.2608,1.9369,0.0700,0.0025,0.6551,0.0097,0.0056,0.0872,0.0008
57.0000,4.0000,0.0000,0.0000,1.9597,0.1390,0.3244,1.1702,5.0009,0.9789,0.2217,1.6463,0.0595,0.0021,0.6569,0.0082,0.0047,0.0742,0.0007
58.0000,0.0000,0.0000,0.0000,2.0657,0.1182,0.2757,0.9947,4.2508,1.0320,0.1884,1.3994,0.0506,0.0018,0.6583,0.0070,0.0040,0.0630,0.0006
59.0000,0.0000,0.0000,0.0000,2.1559,0.1005,0.2344,0.8455,3.6132,1.0772,0.1602,1.1895,0.0430,0.0015,0.6596,0.0059,0.0034,0.0536,0.0005
60.0000,1.0000,0.0000,0.0000,1.8325,0.8854,0.1992,0.7187,3.0712,1.1156,0.1361,1.0111,0.0365,0.0013,0.6606,0.0051,0.0029,0.0455,0.0004
61.0000,0.0000,0.0000,0.0000,1.9576,0.7526,0.1693,0.6109,2.6105,1.1483,0.1157,0.8594,0.0311,0.0011,0.6615,0.0043,0.0025,0.0387,0.0004
62.0000,1.0000,0.0000,0.0000,1.6640,1.4397,0.1439,0.5192,2.2189,1.1761,0.0984,0.7305,0.0264,0.0009,0.6623,0.0036,0.0021,0.0329,0.0003
63.0000,0.0000,0.0000,0.0000,1.8144,1.2237,0.1223,0.4413,1.8861,1.1996,0.0836,0.6209,0.0224,0.0008,0.6630,0.0031,0.0018,0.0280,0.0003
64.0000,0.0000,2.0000,0.0000,1.9422,1.0402,0.1040,0.3751,1.6032,1.0197,0.0711,1.7278,0.0191,0.0007,0.6635,0.0026,0.0015,0.0238,0.0002
